>> randmatr(99,99,9999,mid)
	Ans:
	 -2499	 9063,700	 -2459	 1298,700	 4676	 9673	 -4599	 -4636	 1034	 -6761	 -9990	 -1474	 -8151	 9492,200	 9787,150	 5645	 2325,550	 3354	 -9473	 6392,450	 7507	 -2436	 9308,800	 -599,700	 -7788	 6879,450	 -9430	 3150	 1396	 -9551	 -2885	 2736,900	 6345,600	 -6009,850	 4060	 -3352,950	 -2939,200	 -1547	 -1470	 -7311,050	 -3760,100	 -3232,450	 -6975	 7227	 -4737	 5337,800	 5352	 6856,500	 -2456,300	 1925,700	 3010,150	 -3357,950	 -345	 6545,900	 -5098,050	 4087	 5614,800	 7039	 -1715,950	 -7034	 -5275	 -4059	 -6156	 6142	 8341,800	 -9704,400	 6776,550	 1545,550	 5999,950	 -8936,400	 -3222	 -9589	 6233	 3750	 4811,150	 -8045	 -7471,100	 6905	 9585	 3609	 9773	 124,500	 -8417	 -9039,400	 1607,700	 8202,550	 7556,900	 6522,650	 4048,100	 3084,850	 3407	 -8483	 -4198,950	 -9768	 -1733	 -254	 -9368,200	 -8934	 -2249,200
	 -35627	 -74263	 -66853	 21161	 -7028	 31471	 40382	 10913	 98551	 -71219	 -53955	 -26423	 -57936	 -12332	 63629	 -63447	 -78401	 50703	 26814	 -67944	 17262	 -74546	 -20076	 -58051	 -29885	 -48876	 76091	 -11087	 41938	 52254	 -42288	 59146	 -21450	 69815	 -64590	 -90079	 -43353	 -31114	 4532	 -85209	 32588	 -37938	 -57683	 -70146	 -68678	 59111	 -85734	 -73569	 -85438	 55874	 84771	 28654	 -50402	 -90776	 74986	 18897	 63592	 9935	 -60021	 -70372	 12915	 61589	 47563	 27176	 23086	 -98796	 32828	 -88907	 -37921	 56036	 75206	 2170	 98260	 -78926	 99058	 -27140	 -36086	 -36994	 -65935	 85760	 -3661	 -91006	 -11653	 -51028	 -39330	 62377	 -14921	 71574	 72094	 -97538	 -7549	 8104	 29851	 -28149	 -62793	 17865	 51363	 -67709	 33566
	 33025	 52100	 -21174	 82203	 -71091	 -44775	 -57939	 -1941	 20530	 -65176	 -20349	 11096	 -28672	 -2521	 -39347	 -49266	 93253	 89185	 80174	 72529	 -58261	 78074	 -93212	 14783	 -35236	 -91858	 -38513	 83106	 -47853	 -54837	 54455	 -47430	 -50653	 43176	 -35227	 49917	 -50525	 -51574	 38156	 -67569	 57889	 -72628	 99169	 -84617	 -64354	 -43681	 -73145	 16611	 -28741	 42505	 26537	 -15410	 4620	 59909	 -54440	 -44475	 -67398	 77791	 -72932	 -54742	 -37206	 -64044	 73414	 -76521	 49945	 -22051	 -395	 40503	 -50835	 -8124	 -2767	 81019	 -49475	 -71750	 607	 4561	 -78322	 65279	 -50629	 99053	 -21753	 -25812	 75653	 21609	 -73857	 -99305	 8842	 29919	 -24330	 23440	 -12604	 17852	 -85858	 76182	 94579	 -39462	 -58059	 27777	 93867
	 47039	 -73662	 -97553	 -70241	 -67184	 -91933	 -7436	 81041	 -20456	 -92432	 67148	 -93910	 66453	 20944	 -88476	 -96427	 -44813	 70154	 47030	 26968	 69314	 77544	 -25585	 37597	 -90058	 -28178	 -39448	 -41595	 -29487	 667	 45271	 -482	 -63307	 -75364	 -16337	 66646	 -38623	 -2338	 58868	 -65322	 90186	 1360	 -98625	 -28629	 79429	 -6469	 33080	 -70185	 96346	 -44350	 17806	 -6610	 -79427	 -20191	 44762	 -46771	 76101	 22480	 97326	 -74257	 14605	 -29359	 -33167	 -23463	 43883	 15216	 59482	 7102	 -50768	 -92550	 14208	 81951	 -9050	 -14264	 358	 26394	 -22256	 -96390	 -3768	 8968	 13695	 -35997	 -36999	 -62466	 95498	 70530	 23285	 44381	 -2906	 -56492	 -70392	 13191	 20364	 16545	 65201	 9519	 13445	 -71028	 -41905
	 16483	 -37697	 -39960	 9158	 -51371	 46565	 -87270	 35729	 -80486	 -82785	 48187	 -85291	 -27712	 -98412	 96187	 72462	 -52352	 70233	 -77269	 13590	 -40226	 10535	 -77231	 -93365	 -21555	 -56397	 24204	 51981	 74284	 93796	 -61235	 45706	 -25858	 -25687	 -24010	 22863	 94913	 87697	 -51535	 -85351	 -23393	 56628	 39646	 -13869	 19305	 -1707	 -19996	 34697	 43656	 34686	 82872	 -75883	 40866	 -8445	 28324	 5063	 -44346	 -19687	 -48445	 30190	 54471	 80096	 -8353	 10324	 -28714	 -58793	 -12718	 78073	 94540	 16610	 67873	 26095	 -38572	 94656	 81727	 -30454	 -40581	 54156	 -72686	 -54335	 -99992	 91940	 -90676	 8185	 -74051	 83465	 28160	 -99741	 -59234	 28575	 29633	 96793	 -91855	 -92586	 91088	 95556	 -41179	 -74440	 796
	 -93816	 63884	 62827	 -576	 -62855	 85960	 56769	 95500	 -87026	 -96491	 49760	 41256	 67566	 18532	 -92335	 60847	 54030	 4252	 78421	 59911	 -12411	 -73117	 476	 13541	 -4755	 84395	 93893	 -70795	 -15611	 45210	 70992	 11790	 62278	 41057	 88802	 19853	 -60727	 70763	 -67852	 95345	 -69062	 5527	 -35904	 -26522	 37625	 -48714	 9538	 35066	 24841	 -79954	 48086	 -49406	 53707	 89614	 -15978	 83427	 18027	 -10061	 33911	 -31015	 -67016	 44319	 26587	 67374	 90164	 15010	 -54425	 -1115	 44635	 55329	 -39397	 14926	 32011	 54105	 -7278	 -68635	 -73114	 -26591	 -63351	 -43054	 -51198	 -73260	 24296	 -13674	 -2158	 22422	 55052	 -4534	 -40812	 -94278	 -58753	 -23485	 -45534	 73272	 21300	 -20011	 -62590	 4638	 78442
	 93964	 32360	 -41568	 -30518	 -16831	 -3649	 -85848	 15930	 -64738	 -51002	 5972	 38924	 17272	 59129	 90988	 -70277	 -67944	 3092	 21980	 -60845	 82828	 -83120	 -46480	 42247	 3205	 52709	 302	 -11624	 90881	 20390	 -12123	 -17382	 94976	 -55166	 88482	 -39411	 50236	 -96759	 18461	 -83091	 -74299	 19008	 -11169	 -73468	 -38878	 -15888	 -53216	 -41460	 -98710	 -42292	 23520	 -76423	 -93336	 -54100	 -87460	 18982	 18018	 -93875	 -57399	 -60238	 83581	 -60681	 80809	 -91100	 18979	 33997	 3871	 -52903	 -36494	 -91371	 -90694	 -50094	 -79368	 -37855	 -96521	 -30699	 26345	 -12849	 -428	 7083	 75820	 -73613	 -13815	 19143	 -42927	 -39770	 86024	 -97580	 -10306	 1459	 14173	 -9476	 47376	 43292	 -33239	 19330	 -45073	 -42376	 23330
	 40459	 -6452	 72663	 30045	 -41603	 22642	 -27387	 45895	 46134	 -67960	 56796	 80340	 -45481	 75445	 71559	 -71618	 -27832	 4088	 85573	 17847	 15584	 18978	 17571	 -76314	 33254	 -9206	 45325	 -24591	 -7138	 -41601	 25620	 -13721	 -12673	 10098	 37236	 -33279	 43245	 76190	 -77622	 -50603	 -55579	 -82972	 46788	 -50274	 -6496	 -22297	 24675	 13131	 -73631	 98644	 61895	 59122	 -33282	 -79154	 59231	 22323	 62493	 5070	 87392	 11878	 81026	 -3677	 96308	 63178	 -43537	 8037	 -46479	 -60334	 80867	 -25173	 -80043	 -42505	 9455	 28332	 66094	 -47883	 10855	 -12405	 -92501	 83418	 -65220	 23561	 95962	 -15201	 92451	 56731	 -59099	 1631	 -50861	 77632	 55464	 -64157	 13587	 -58296	 -77287	 15878	 -24345	 83367	 59512
	 -54899	 91395	 18425	 -80790	 46739	 43843	 59652	 -81049	 -80248	 18206	 -42687	 3394	 47549	 -78331	 -5483	 -36122	 60268	 -49037	 16752	 -79468	 41378	 64863	 -44428	 -55447	 -9367	 -45784	 18352	 -51140	 -92026	 18628	 59187	 -92439	 -53265	 56845	 -79596	 -21877	 99574	 56923	 -60158	 -5100	 -73175	 32677	 -44036	 78614	 -85505	 94450	 11026	 -36370	 -42039	 65145	 -48062	 83349	 7399	 -43478	 59124	 73741	 82330	 -93851	 95604	 -43947	 65155	 -58039	 -38330	 41919	 -82630	 -10723	 64959	 -32395	 27192	 64177	 -28615	 8831	 93582	 7538	 89299	 -46410	 79252	 5595	 57413	 -82382	 -76049	 -84233	 -43546	 -24363	 99452	 70577	 45143	 -48769	 -91128	 -32146	 33057	 -40826	 85557	 71999	 -53962	 -73725	 -69496	 48960	 14283
	 -69730	 -57623	 -63356	 -81125	 -8985	 40429	 12870	 -30560	 -75777	 58184	 64551	 -46206	 25203	 -5444	 -15361	 99830	 88538	 -50934	 -72500	 20577	 -10623	 -60845	 38693	 75288	 -47037	 -99885	 41770	 72542	 -78706	 -98074	 -87461	 65800	 89231	 -17633	 -99664	 -52515	 -72851	 -7975	 66233	 34603	 33169	 74383	 99653	 57048	 -34761	 62942	 47778	 -90814	 -8167	 -32605	 -53805	 5946	 69726	 42132	 -25412	 96585	 -91685	 82912	 77896	 -67564	 -87844	 -18676	 -8808	 59384	 -93115	 -18305	 85652	 11452	 48392	 -68606	 13326	 -81171	 -8870	 93012	 -29961	 11798	 48618	 -4282	 -81430	 -98539	 -82266	 -56931	 -81592	 48821	 -41941	 -34083	 -6317	 95673	 18562	 11533	 -62493	 -76046	 -13904	 -6116	 98803	 34591	 -6295	 -4950	 -73212
	 92547	 -28594	 4016	 58655	 71707	 -51857	 -93334	 27562	 -48618	 20803	 -454	 40934	 -34364	 -5329	 90045	 -66857	 -12705	 -30572	 66887	 -67991	 -59563	 -4233	 77415	 95158	 -21713	 -40057	 -68108	 -29882	 -62115	 67030	 70121	 11159	 88556	 88392	 -28062	 -53807	 28103	 -85131	 70713	 28706	 -51162	 -85628	 37737	 -67513	 -5039	 -68913	 -54542	 -48926	 63464	 83194	 88781	 -50850	 -37345	 17012	 -53800	 -20260	 -64442	 -42341	 96335	 28916	 -20138	 -40152	 70452	 -21197	 -48245	 7132	 -82131	 -9952	 -72115	 33882	 88655	 96498	 -82130	 -48444	 96853	 77708	 -30816	 -50783	 -82524	 28962	 -13098	 -91930	 -8197	 83904	 2717	 -79314	 68085	 61398	 -29199	 37876	 88501	 6168	 42478	 79595	 -51705	 71805	 77386	 41027	 -716
	 -44876	 85651	 -99041	 47474	 -67573	 -36165	 96775	 -96688	 71101	 86778	 -31111	 83145	 -5934	 48138	 97155	 31725	 59947	 -95640	 52775	 38176	 -11562	 69936	 71439	 51586	 8202	 -63724	 -83068	 67458	 -66295	 -57867	 -50864	 52525	 -12212	 10453	 -63634	 -97015	 78350	 -15289	 59181	 89986	 10361	 -52837	 41301	 36248	 -31440	 82133	 12977	 88986	 -58500	 59385	 -36852	 6837	 -25750	 -44254	 68942	 -37710	 34870	 -92387	 4546	 -23842	 58911	 -7400	 -73784	 46903	 -3469	 75527	 6151	 15189	 28413	 -77920	 -54804	 12803	 -60463	 -17064	 32821	 -14848	 -56057	 81754	 42531	 47795	 38992	 2392	 -48147	 -59959	 34215	 63854	 -41733	 -27580	 -52292	 -4117	 -74071	 29875	 92119	 -16210	 42759	 -11199	 82633	 38017	 93430
	 -66379	 -9038	 62100	 -38952	 17350	 -57806	 -57901	 -41233	 -99339	 5458	 61254	 -37682	 25232	 64722	 55502	 65399	 -70275	 72622	 -31301	 12126	 494	 88103	 40749	 -25824	 64200	 -22278	 -32426	 -64966	 75773	 20829	 8704	 19679	 32707	 -99542	 -13516	 -34685	 -44524	 84581	 20282	 -32797	 -86135	 6504	 -30254	 -46619	 50349	 -61475	 23085	 -56952	 -45861	 19581	 59511	 -74404	 -26662	 -54543	 -60634	 60765	 -82312	 -40774	 -68825	 -54879	 -99355	 -10028	 71727	 16019	 -2890	 79391	 -26525	 71461	 -48113	 8793	 42970	 -27277	 -36003	 93047	 54681	 66351	 -6725	 43435	 -63514	 -86895	 88198	 17940	 66291	 -56338	 -82306	 75347	 -46392	 74355	 4710	 28664	 85643	 -89042	 -94380	 -46307	 -45682	 -55491	 -42915	 -49807	 48826
	 -99625	 20757	 -24066	 97733	 -59756	 96280	 78039	 75324	 -63521	 -55688	 -68648	 48752	 -60795	 -36165	 60195	 35786	 38754	 -98186	 67696	 67295	 89566	 -61697	 26010	 4328	 6371	 86378	 91074	 -53477	 -30565	 73828	 -2848	 86770	 82911	 -67680	 -40718	 16449	 18791	 9779	 65829	 -33769	 -51320	 43041	 78702	 79358	 16604	 80349	 75406	 -42536	 -61715	 27068	 -35070	 -6579	 25778	 3025	 -11409	 11359	 31121	 -53824	 77302	 70926	 78593	 -25168	 -21671	 -38995	 12428	 -70520	 -12544	 -92468	 -74709	 55255	 -73422	 -49275	 52568	 -42578	 92102	 -91066	 18466	 -35239	 66112	 39492	 2192	 69542	 -69852	 31376	 -44089	 77803	 -49494	 20122	 -49062	 99951	 14341	 -97615	 54588	 39232	 -12531	 -54337	 47326	 94406	 -62426
	 -61843	 -21642	 83015	 20675	 -95627	 27498	 12895	 -35974	 -76008	 -7847	 -17837	 95242	 34714	 -49525	 -28360	 -34718	 -25821	 65219	 8785	 -7966	 21735	 87562	 -71577	 11592	 37748	 96113	 -66836	 -34084	 -33710	 -36412	 -34861	 -21577	 -33509	 -17917	 -59239	 -26855	 -31537	 -2394	 -28516	 -21532	 11651	 -94485	 -3932	 -76966	 16623	 40734	 -16312	 79263	 65698	 60079	 32194	 -60946	 23524	 -41218	 82194	 16557	 15587	 89246	 -4890	 64527	 -99175	 57318	 2188	 63618	 23914	 -40175	 21449	 98070	 13477	 -3157	 60893	 66606	 4367	 43179	 78767	 93943	 5344	 95711	 55530	 -93817	 7883	 26778	 47176	 -87547	 37499	 -31527	 35848	 95504	 85922	 -71266	 71254	 55586	 -69429	 97281	 -94865	 74771	 47249	 -62004	 61131
	 73000	 -47426	 -15980	 53616	 12466	 -25346	 52836	 71674	 73560	 43606	 -19172	 78138	 -26538	 17987	 -59698	 -61344	 -72454	 -81165	 -53360	 92060	 -35866	 29944	 89285	 830	 -5281	 -58824	 -72562	 -20761	 14651	 60987	 -20145	 -13186	 63367	 -94938	 -92156	 -3970	 -91415	 -20184	 41531	 -4317	 35524	 -77283	 -68276	 -24796	 20010	 -64204	 23129	 -49816	 -56513	 54342	 -60548	 35688	 -31761	 29751	 46855	 -48522	 -67194	 -26394	 -80509	 -47970	 50351	 9515	 69295	 14308	 96898	 9875	 21955	 -12498	 61678	 56670	 -78045	 -88484	 98436	 -41452	 -68204	 44751	 -35606	 -19146	 -45987	 -93207	 -37320	 -99054	 49282	 37883	 -85630	 -11938	 -50061	 4591	 77898	 -74874	 75419	 39918	 6449	 39341	 44629	 -3922	 88031	 89049	 49971
	 9490	 -51702	 66275	 8728	 30075	 12773	 17501	 -60261	 -49275	 -77005	 -40311	 -73223	 87845	 -19799	 -25834	 -75250	 10184	 -49500	 97956	 -59142	 -9331	 7128	 -99728	 -19983	 64791	 -91825	 31321	 -17615	 19098	 -87669	 -38796	 522	 4642	 20506	 -11343	 64695	 72797	 97804	 -7509	 -32917	 -35395	 78182	 -76957	 -40902	 -50114	 -16796	 86588	 -99243	 8624	 96690	 62588	 -72950	 -25329	 -71374	 11832	 3434	 20618	 -25427	 -17113	 31090	 52697	 -69103	 5011	 32290	 5899	 -38474	 67535	 -2792	 82001	 28502	 -71079	 5733	 57000	 -3533	 73095	 51300	 99495	 340	 36341	 -11475	 87828	 25749	 -35076	 2357	 -8634	 -6563	 31818	 -46284	 90048	 61667	 40272	 95061	 46418	 -35216	 -27322	 -30951	 -84401	 -8580	 5051
	 4423	 81242	 72456	 658	 5507	 39252	 -3325	 -79312	 -4858	 -83863	 1170	 -54423	 -84359	 5120	 93903	 -12538	 -81683	 30683	 57427	 92446	 -20660	 -88985	 -44376	 -19263	 -31806	 77863	 -80588	 53420	 64704	 -65427	 22743	 6492	 -28418	 -14339	 -23209	 -63990	 -98321	 -44965	 -31894	 92557	 32605	 25016	 45578	 48946	 16089	 -25384	 21454	 -18040	 5450	 73063	 93204	 37110	 -78243	 93337	 -84084	 -55203	 -82245	 -49451	 58982	 -13061	 18332	 41251	 66211	 75019	 -82696	 -37660	 -94922	 93703	 92511	 -78038	 38697	 -11446	 -35316	 19924	 83184	 -67930	 -29706	 71336	 23448	 89164	 -55452	 -25186	 52031	 21362	 -82071	 -14681	 68489	 18449	 -81836	 41755	 -69109	 26899	 39214	 -79235	 86365	 -43606	 89878	 40648	 24246
	 -11143	 -33200	 23181	 93191	 88876	 -89826	 36094	 2764	 20025	 -4842	 85296	 -9662	 8533	 -12034	 3459	 -24265	 -36115	 52870	 90353	 48922	 65396	 -65211	 380	 -59858	 -45596	 -38117	 -55957	 -92764	 -66296	 -86454	 -27400	 -58497	 68963	 81410	 48979	 -58704	 -88708	 -85536	 -26951	 -68344	 -84187	 84103	 25616	 -81353	 -82034	 30908	 23088	 -41371	 47472	 62182	 -66478	 95594	 9278	 57734	 94789	 -26237	 -58526	 11159	 -3080	 -31994	 72093	 -15203	 -56801	 -8757	 -60140	 -11183	 88385	 -64148	 18367	 8318	 -32540	 -14821	 -11163	 97104	 74617	 -8368	 43529	 -67281	 -70290	 -40582	 70000	 84597	 -21800	 -7153	 -34107	 85625	 10667	 75219	 64518	 17185	 -40767	 -71327	 -86519	 -81346	 -69202	 -28037	 41708	 -85357	 -29233
	 40995	 74690	 -83327	 -84011	 66047	 13386	 -99265	 -8072	 -90049	 79181	 88172	 -63395	 63121	 45410	 64513	 -7348	 64151	 25427	 -40595	 98868	 -31174	 67819	 80472	 33924	 -74281	 21297	 44961	 -82556	 -66821	 -25028	 85200	 -42560	 -49680	 -45898	 17422	 48147	 -86220	 57103	 -41797	 -31417	 72323	 56502	 48756	 -90324	 -7022	 54681	 4539	 66640	 15267	 84683	 46114	 73272	 34162	 -23000	 86934	 -73856	 77769	 -24798	 -45324	 -50769	 12336	 76390	 -94976	 83260	 55044	 96920	 -49795	 -50856	 4122	 19463	 -30612	 -68878	 6195	 64416	 -6031	 -47202	 72368	 -53193	 68025	 78021	 27411	 -70701	 72690	 -41369	 -69511	 -37489	 72928	 72352	 41255	 15816	 96159	 46655	 -78276	 44955	 -15583	 -51765	 62174	 -82835	 75198
	 32738	 98453	 20256	 -39115	 95698	 48404	 18921	 52604	 43173	 36723	 89774	 -68390	 9346	 -99580	 -34015	 -90254	 88424	 71158	 53096	 40295	 -80584	 16087	 -60552	 21459	 -35039	 85395	 17890	 16987	 -40884	 62667	 59789	 -18096	 64089	 43201	 38053	 26039	 -27828	 75843	 82816	 74040	 -83321	 95439	 -28464	 -12246	 -85529	 45913	 4743	 5368	 -47295	 -51969	 99276	 21395	 53717	 1307	 42816	 82604	 4498	 26072	 96626	 -92815	 21007	 49595	 -92100	 47937	 -67389	 19261	 -1306	 -85013	 18220	 86124	 -64577	 49527	 3223	 43795	 50994	 -2716	 -64852	 -69544	 91093	 68899	 95960	 -94113	 -13174	 -5850	 -19749	 -99238	 -82221	 -22108	 71068	 2064	 -77224	 -52156	 78961	 86312	 -60010	 47817	 74823	 41405	 -86246

>> det(Ans)
	Ans:
	 -21474836

>> randmatr(20,20,9999,int)
	Ans:
	 2824	 9231	 -1652	 1209	 2486	 5896	 -807	 -3236	 -3127	 -1169	 473	 6495	 -3315	 -9975	 4708	 -4827	 7875	 9605	 -5182	 -1372
	 9418	 -9588	 4772	 -9040	 -7538	 -6283	 1175	 -5280	 -9229	 6902	 -6100	 6340	 8323	 7505	 1477	 -3269	 -5857	 -5082	 2684	 -2072
	 6668	 -9037	 9608	 658	 -9522	 3623	 -565	 4766	 -3425	 -5601	 2316	 4790	 -5733	 9054	 903	 -3735	 7290	 4035	 -6555	 -5097
	 -109	 6300	 6864	 -9611	 -513	 3090	 -1200	 9295	 -8211	 9920	 -1680	 -2483	 1473	 -9951	 3883	 -8427	 -3031	 -3280	 4079	 -9647
	 -8604	 718	 -8231	 4020	 -6594	 -9989	 5498	 5265	 -8563	 5756	 -6615	 -477	 -7206	 9532	 -5868	 5477	 5025	 255	 7480	 -5140
	 1217	 -3847	 2064	 1465	 -6915	 7074	 2523	 -6689	 6220	 5465	 9695	 8974	 -9693	 534	 -2200	 9432	 3815	 9487	 734	 -9950
	 7508	 2108	 5997	 -6071	 3919	 -9467	 -830	 7436	 -8941	 4784	 4515	 1454	 -2232	 -3562	 7990	 7801	 -4619	 7695	 7774	 9310
	 -4206	 -8719	 -5583	 -5906	 9589	 7689	 -2191	 -138	 9491	 706	 -8605	 -7501	 4231	 -527	 -4627	 4598	 -4193	 -3960	 -9850	 4333
	 9170	 953	 -1140	 -7275	 7517	 6286	 3533	 -1694	 -1369	 5449	 3286	 -7830	 -1813	 -7807	 4951	 3489	 4404	 7382	 -3407	 -4101
	 -4860	 1488	 -7377	 8452	 3250	 -6895	 -4441	 -8562	 -972	 9457	 -6054	 -3110	 9486	 -6504	 8561	 -3533	 -6531	 -6017	 9735	 -4833
	 8814	 -12	 -2518	 8417	 -6717	 -810	 3094	 -7824	 -5643	 -9369	 -4020	 926	 4858	 6856	 2680	 -3131	 -9043	 -2145	 6448	 5053
	 -2863	 -303	 -4852	 3886	 -1264	 -5419	 2884	 -1841	 6742	 5688	 6512	 2646	 -8060	 294	 -8057	 8313	 5787	 -2432	 -2773	 -9692
	 -5938	 -6255	 9452	 7152	 5840	 6635	 697	 -6021	 -4702	 3895	 -5340	 9048	 -3398	 -4977	 55	 -7418	 3311	 -4216	 9441	 -500
	 2774	 -4460	 2900	 -6262	 3349	 -7090	 -5212	 623	 7671	 -6727	 -1180	 6092	 8712	 2806	 1785	 6650	 -2940	 8045	 9427	 -7550
	 7601	 -2559	 -593	 7301	 1755	 1902	 5687	 -5888	 -2651	 5059	 6321	 1942	 2498	 741	 -7692	 1824	 2054	 -4850	 -951	 -7591
	 5611	 4255	 3943	 -6295	 -5350	 3137	 -6333	 7387	 2959	 3302	 3001	 5548	 9384	 6468	 3383	 -3748	 -5271	 8853	 -6212	 3910
	 -4219	 8712	 -780	 -4770	 -1455	 1668	 -7225	 -2656	 -9965	 -6663	 6053	 -6190	 -6566	 -3184	 -238	 6186	 4918	 -6227	 -8673	 -5736
	 -7848	 2214	 -318	 -3703	 4173	 -8553	 8644	 2185	 399	 -4703	 9820	 7112	 -7586	 -1623	 3563	 -9073	 6425	 6961	 -7776	 9443
	 -3435	 6012	 -6198	 7829	 9547	 6949	 -3955	 -6633	 -153	 6931	 1174	 -4853	 1101	 9779	 -384	 -8366	 -5683	 1050	 -2519	 3523
	 -3672	 5391	 6986	 8964	 2984	 2978	 -8355	 962	 732	 3626	 -1283	 -7355	 7525	 -7830	 -9655	 5126	 -600	 6697	 1669	 4766

>> det(Ans)
	Ans:
	 21474836

>> randmatr(20,20,9999,int)
	Ans:
	 9416	 -8093	 2819	 8784	 7588	 1575	 2807	 -7110	 -1703	 -1898	 7700	 6895	 -4784	 -9758	 -6765	 5714	 4747	 1156	 -3678	 -7869
	 -4296	 -1502	 -276	 4464	 -7837	 3790	 2905	 -4506	 6121	 -2490	 -233	 7468	 6697	 -3550	 559	 7401	 782	 3375	 95	 -772
	 -3504	 -4538	 7273	 -4993	 -4824	 7644	 -8027	 6026	 -9723	 -237	 -5488	 6498	 2281	 -7750	 206	 7449	 7546	 -5870	 6893	 -3488
	 6004	 9235	 6892	 -9530	 -2285	 -8240	 6500	 -8214	 1520	 -9313	 -4096	 -2289	 -9646	 -5870	 309	 1210	 -2723	 -775	 9140	 6568
	 3886	 -9000	 -5730	 -585	 -1557	 -5503	 -9422	 792	 4978	 8461	 2546	 -1988	 -3463	 -3994	 -922	 1186	 -4138	 -2078	 5445	 3670
	 -4970	 7714	 -3954	 7080	 -8103	 3905	 -5478	 7129	 5676	 -5214	 -1115	 5185	 -3388	 -6416	 8403	 -7683	 -4662	 7849	 -3685	 7492
	 6502	 -4107	 7844	 -308	 8061	 -4783	 6529	 4859	 2845	 3168	 3508	 2972	 -7805	 8389	 4243	 7905	 -7214	 -6850	 -4984	 3371
	 7279	 -8707	 7615	 -8121	 6991	 -5732	 4758	 -9505	 -9480	 8590	 1086	 7114	 6114	 2105	 -4995	 4029	 7547	 -6491	 -4870	 1748
	 -6678	 -90	 1809	 -4619	 -2698	 514	 8939	 8298	 -4808	 1062	 4230	 -6625	 5744	 -6712	 7076	 -9214	 -1794	 -3622	 -7600	 3187
	 8201	 3337	 6067	 -5996	 -6870	 -5859	 2922	 -7364	 5094	 -324	 -7997	 1609	 4523	 5768	 -4840	 4960	 807	 -5068	 -4879	 -5357
	 7674	 -5024	 6879	 2257	 486	 -1703	 -7586	 7147	 198	 -6656	 -7187	 8684	 4515	 -9301	 -5746	 510	 571	 -9809	 -5385	 7598
	 5435	 2577	 -3920	 3163	 -9112	 9616	 -4237	 -8252	 -2922	 -319	 1124	 7310	 6064	 -7368	 -108	 -9335	 -9316	 7238	 5236	 -713
	 -3196	 7235	 -3913	 4418	 -2242	 7934	 -216	 5210	 -1455	 -5627	 -343	 -2167	 4441	 -5951	 -6331	 -1426	 3683	 2609	 1897	 -5654
	 7153	 -836	 463	 1392	 -665	 9473	 7353	 -6383	 4275	 -159	 1690	 -4425	 -2113	 -7695	 2113	 2064	 3647	 2625	 2248	 6135
	 -7383	 -3476	 1632	 -9573	 -9372	 -3194	 -983	 2915	 -4353	 -5780	 -8387	 -2474	 6498	 -1702	 8639	 -7588	 490	 -9070	 451	 4356
	 -8023	 -4959	 5518	 -3595	 -3542	 3507	 6773	 7638	 -4419	 9316	 6012	 -1013	 7192	 -3017	 -9434	 6987	 -8349	 -2636	 -120	 8646
	 -9398	 -6722	 1417	 4825	 -2246	 -8321	 -5039	 7052	 2437	 9692	 2408	 3196	 6267	 -3596	 6130	 1171	 -9186	 -9948	 -6871	 6597
	 9883	 -8804	 4530	 360	 -6096	 -3625	 366	 4994	 5821	 3941	 8086	 5084	 -1906	 -6001	 9974	 -3857	 8493	 -2259	 -647	 -1119
	 -1133	 8014	 -1566	 -8632	 5410	 2529	 1667	 233	 -8342	 -6076	 7613	 -6068	 -3933	 6736	 9657	 -4026	 4971	 -9605	 -8726	 4142
	 -1397	 9370	 -4892	 2877	 -6980	 7025	 6791	 -9665	 -6021	 -2079	 -5816	 9069	 -9865	 4983	 -9343	 9863	 2446	 2464	 7066	 -8106

>> det(Ans)
	Ans:
	 -21474836

>> randmatr(3,3,100,int)
	Ans:
	 12	 93	 -79
	 14	 60	 -61
	 -84	 96	 -27

>> det(Ans)
	Ans:
	 58182,020

>> randmatr(3,3,100,int)
	Ans:
	 -10	 -74	 35
	 3	 -45	 59
	 -72	 49	 8

>> det(Ans)
	Ans:
	 240382,969

>> randmatr(3,3,100,int)
	Ans:
	 -59	 88	 -19
	 33	 -8	 -39
	 71	 44	 -45

>> det(Ans)
	Ans:
	 -273856

>> Format:on
>> Format:off
>> Format:on
>> Format:off
>> Format:on
>> randmatr(99,99,9999,int)
	Ans:
	 -3051	 4555	 4151	 -9899	 2706	 7351	 4175	 -1352	 8806	 -8360	 3662	 -1932	 -6395	 4273	 -4103	 4595	 8156	 171	 -8672	 -7282	 6567	 2187	 -5870	 1479	 8731	 5286	 -374	 -5392	 2762	 -3978	 -9651	 -5173	 -8826	 -5913	 9389	 -4997	 -5144	 -3482	 -6245	 -799	 -8075	 -2876	 -2541	 5245	 4738	 3799	 4461	 7037	 -2318	 4613	 4858	 9690	 -9251	 -92	 4247	 -6573	 9550	 2112	 -4137	 -6782	 1038	 7576	 7773	 353	 6047	 5454	 3344	 -675	 -5255	 7508	 2169	 8914	 -920	 -315	 798	 -155	 -2425	 -8586	 7845	 -6968	 2062	 -8224	 6438	 2279	 3472	 -6908	 -1534	 -6850	 -5714	 -8119	 9744	 5762	 -1008	 4806	 2922	 -6516	 -9294	 2899	 -4135
